#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SOD2	HSP90AB1	1854504	1850780	9606.ENSP00000356022	9606.ENSP00000325875	0.045	0	0	0	0.054	0	0	0.412	0.423
FCN1	FGL2	1855554	1843920	9606.ENSP00000360871	9606.ENSP00000248598	0	0	0	0.814	0.415	0	0	0.113	0.423
TMA7	RPS14	1860029	1849373	9606.ENSP00000397843	9606.ENSP00000311028	0	0	0	0	0.403	0	0	0.074	0.423
RHOA	EGR1	1860210	1843543	9606.ENSP00000400175	9606.ENSP00000239938	0	0	0	0	0.052	0.106	0	0.373	0.423
EEF1D	EIF3G	1859610	1844198	9606.ENSP00000391944	9606.ENSP00000253108	0	0	0	0	0.384	0	0	0.101	0.423
APOBEC3G	TRAT1	1859014	1847619	9606.ENSP00000385057	9606.ENSP00000295756	0	0	0	0	0	0	0	0.423	0.423
RPS4X	CDC42	1855955	1849707	9606.ENSP00000362744	9606.ENSP00000314458	0	0	0	0	0.052	0	0	0.416	0.423
RPL17	ATP5G2	1863674	1858187	9606.ENSP00000462023	9606.ENSP00000377878	0.048	0	0	0	0.365	0	0	0.123	0.423
RPL23	ATP5B	1858184	1845043	9606.ENSP00000377865	9606.ENSP00000262030	0	0	0	0	0.354	0	0	0.143	0.423
UBC	NPM1	1852861	1847808	9606.ENSP00000344818	9606.ENSP00000296930	0	0	0	0	0.053	0.360	0	0.124	0.423
RPL24	ODC1	1858158	1843384	9606.ENSP00000377640	9606.ENSP00000234111	0	0	0	0	0.084	0	0	0.396	0.423
TAGLN2	CRIP1	1854730	1851474	9606.ENSP00000357075	9606.ENSP00000332449	0	0	0	0	0.051	0.417	0	0	0.423
ARL4C	TUBB1	1857876	1842641	9606.ENSP00000375057	9606.ENSP00000217133	0	0	0	0	0.122	0.174	0	0.269	0.423
IL2RB	IL4R	1842567	1842312	9606.ENSP00000216223	9606.ENSP00000170630	0	0	0	0	0	0	0	0.423	0.422
ANXA2	LGALS3	1853005	1844285	9606.ENSP00000346032	9606.ENSP00000254301	0	0	0	0	0.202	0	0	0.305	0.422
IL1B	IL4R	1845335	1842312	9606.ENSP00000263341	9606.ENSP00000170630	0	0	0	0	0.053	0	0	0.415	0.422
CAST	VCAN	1858336	1845684	9606.ENSP00000379157	9606.ENSP00000265077	0	0	0	0	0.082	0	0	0.396	0.422
RPL31	ATP5E	1859193	1843692	9606.ENSP00000386717	9606.ENSP00000243997	0	0	0	0	0.422	0	0	0	0.422
EEF2	ARPC2	1849021	1847604	9606.ENSP00000307940	9606.ENSP00000295685	0	0	0	0	0	0.417	0	0.050	0.422
IL8	NCF1	1848852	1847177	9606.ENSP00000306512	9606.ENSP00000289473	0	0	0	0	0.055	0	0	0.414	0.422
RPL9	UBC	1853003	1852861	9606.ENSP00000346022	9606.ENSP00000344818	0	0	0	0	0.292	0.185	0	0.077	0.422
CD37	HCST	1850765	1843824	9606.ENSP00000325708	9606.ENSP00000246551	0	0	0	0	0.421	0	0	0	0.422
RPL31	ATP5O	1859193	1847220	9606.ENSP00000386717	9606.ENSP00000290299	0	0	0	0	0.415	0	0	0.052	0.422
TMA7	RPS10	1860029	1853151	9606.ENSP00000397843	9606.ENSP00000347271	0	0	0	0	0.422	0	0	0	0.422
CAP1	HSP90AA1	1855757	1851814	9606.ENSP00000361878	9606.ENSP00000335153	0	0	0	0	0	0.347	0	0.151	0.422
NCOR2	FOXP1	1858893	1850093	9606.ENSP00000384018	9606.ENSP00000318902	0	0	0	0	0.047	0.360	0	0.127	0.422
LYN	IL2RB	1861765	1842567	9606.ENSP00000428924	9606.ENSP00000216223	0	0	0	0	0.053	0.376	0	0.100	0.422
TUBA1A	NFKBIA	1848244	1842621	9606.ENSP00000301071	9606.ENSP00000216797	0	0	0	0	0.052	0.298	0	0.201	0.422
ATP5G2	RPL4	1858187	1849420	9606.ENSP00000377878	9606.ENSP00000311430	0	0	0	0	0.392	0	0	0.088	0.422
FOS	GADD45B	1848822	1842495	9606.ENSP00000306245	9606.ENSP00000215631	0	0	0	0	0.157	0	0	0.342	0.422
TOMM7	RPS16	1853686	1844060	9606.ENSP00000351214	9606.ENSP00000251453	0	0	0	0	0.421	0	0	0	0.422
PSAP	SRSF5	1858250	1858188	9606.ENSP00000378394	9606.ENSP00000377892	0	0	0	0	0	0.422	0	0	0.422
PGAM1	RPLP0	1855378	1852166	9606.ENSP00000359991	9606.ENSP00000339027	0	0	0	0	0.286	0	0	0.223	0.422
LYST	CTSC	1857858	1843108	9606.ENSP00000374443	9606.ENSP00000227266	0	0	0	0	0	0	0	0.423	0.422
SERPINA1	GAPDH	1853254	1843185	9606.ENSP00000348068	9606.ENSP00000229239	0	0	0	0	0	0	0	0.422	0.422
ITGB1	YWHAB	1848520	1848151	9606.ENSP00000303351	9606.ENSP00000300161	0	0	0	0	0.055	0.382	0	0.088	0.422
S100A9	GADD45B	1854861	1842495	9606.ENSP00000357727	9606.ENSP00000215631	0	0	0	0	0	0	0	0.423	0.422
CD48	RPL22	1854716	1853014	9606.ENSP00000357025	9606.ENSP00000346088	0	0	0	0	0	0	0	0.423	0.422
HSPA5	NFKBIA	1850618	1842621	9606.ENSP00000324173	9606.ENSP00000216797	0.056	0	0	0	0	0.236	0	0.262	0.422
TPT1	LY6E	1861891	1847359	9606.ENSP00000431872	9606.ENSP00000292494	0	0	0	0	0	0	0	0.423	0.422
PSMB9	GBP2	1856192	1855261	9606.ENSP00000363993	9606.ENSP00000359497	0	0	0	0	0.251	0	0	0.260	0.422
ACTR2	YWHAZ	1856793	1849183	9606.ENSP00000367220	9606.ENSP00000309503	0	0	0	0	0.316	0.099	0	0.138	0.422
CST3	CLU	1856578	1849761	9606.ENSP00000366124	9606.ENSP00000315130	0	0	0	0	0.054	0	0	0.414	0.421
SH2D1A	GZMK	1855413	1843272	9606.ENSP00000360181	9606.ENSP00000231009	0	0	0	0	0.415	0	0	0.051	0.421
CDC42	GNAI2	1849707	1849590	9606.ENSP00000314458	9606.ENSP00000312999	0	0	0	0	0.053	0.173	0	0.320	0.421
IL1B	SERP1	1845335	1843545	9606.ENSP00000263341	9606.ENSP00000239944	0	0	0	0	0	0	0	0.421	0.421
RBM3	EIF4A2	1856553	1850828	9606.ENSP00000365946	9606.ENSP00000326381	0.064	0	0	0	0.073	0.293	0	0.167	0.421
CCL5	CD27	1847396	1845882	9606.ENSP00000293272	9606.ENSP00000266557	0	0	0	0	0.120	0	0	0.370	0.421
MSN	HNRNPA1	1853976	1852510	9606.ENSP00000353408	9606.ENSP00000341826	0	0	0	0	0	0.417	0	0.047	0.421
CD8A	CCR7	1846863	1843829	9606.ENSP00000283635	9606.ENSP00000246657	0	0	0	0	0.154	0	0	0.344	0.421
HNRNPA1	RPLP0	1852510	1852166	9606.ENSP00000341826	9606.ENSP00000339027	0	0	0	0	0.332	0.057	0	0.154	0.421
CTSS	IL1B	1854929	1845335	9606.ENSP00000357981	9606.ENSP00000263341	0	0	0	0	0.054	0	0	0.414	0.421
RAC1	TALDO1	1853302	1850327	9606.ENSP00000348461	9606.ENSP00000321259	0	0	0	0	0.047	0.417	0	0	0.421
EIF5A	HSPA8	1851909	1843112	9606.ENSP00000336702	9606.ENSP00000227378	0.062	0	0	0	0.124	0.066	0	0.335	0.421
EIF5A	RPL6	1851909	1842405	9606.ENSP00000336702	9606.ENSP00000202773	0	0	0	0	0.287	0.074	0	0.192	0.421
RAC1	RPL3	1853302	1852999	9606.ENSP00000348461	9606.ENSP00000346001	0	0	0	0	0	0.418	0	0.046	0.421
FYN	CFL1	1853081	1849206	9606.ENSP00000346671	9606.ENSP00000309629	0	0	0	0	0.055	0.169	0	0.321	0.420
EEF1A1	H3F3B	1851211	1844327	9606.ENSP00000330054	9606.ENSP00000254810	0	0	0	0	0.088	0.043	0	0.389	0.420
CD8A	GNLY	1846863	1845427	9606.ENSP00000283635	9606.ENSP00000263863	0	0	0	0	0.409	0	0	0.059	0.420
RPLP0	TUBA1B	1852166	1851928	9606.ENSP00000339027	9606.ENSP00000336799	0	0	0	0	0.349	0	0	0.146	0.420
RPL28	EEF1B2	1860280	1843444	9606.ENSP00000401450	9606.ENSP00000236957	0	0	0	0	0.421	0	0	0	0.420
RHOA	TUBB	1860210	1852162	9606.ENSP00000400175	9606.ENSP00000339001	0	0	0	0	0.057	0.293	0	0.200	0.420
CAP1	FLNA	1855757	1855120	9606.ENSP00000361878	9606.ENSP00000358866	0	0	0	0	0.077	0.295	0	0.180	0.420
AIF1	TYROBP	1856426	1845185	9606.ENSP00000365227	9606.ENSP00000262629	0	0	0	0	0.270	0	0	0.239	0.420
GNB2L1	PKM	1861691	1850212	9606.ENSP00000426909	9606.ENSP00000320171	0	0	0	0	0.232	0	0	0.276	0.420
RPS15	GAPDH	1863987	1843185	9606.ENSP00000467676	9606.ENSP00000229239	0.048	0	0	0	0.257	0	0	0.245	0.420
NCOR2	NR4A2	1858893	1852822	9606.ENSP00000384018	9606.ENSP00000344479	0	0	0	0	0	0.324	0	0.176	0.420
FKBP1A	PFDN5	1857423	1851691	9606.ENSP00000371138	9606.ENSP00000334188	0	0	0	0	0.420	0	0	0	0.420
HOPX	HSP90AA1	1862705	1851814	9606.ENSP00000450527	9606.ENSP00000335153	0	0	0	0	0.061	0.360	0	0.112	0.420
PDIA3	GLRX	1848170	1843473	9606.ENSP00000300289	9606.ENSP00000237858	0.061	0	0	0	0.074	0.100	0	0.346	0.420
RPS15	SNRPD2	1863987	1852586	9606.ENSP00000467676	9606.ENSP00000342374	0	0	0	0	0.413	0	0	0.051	0.420
PPT1	ARPC5	1859833	1853912	9606.ENSP00000394863	9606.ENSP00000352918	0	0	0	0	0.420	0	0	0	0.420
MSN	RPSA	1853976	1853012	9606.ENSP00000353408	9606.ENSP00000346067	0	0	0	0	0.047	0	0	0.417	0.420
EEF1D	EEF2	1859610	1849021	9606.ENSP00000391944	9606.ENSP00000307940	0	0	0	0	0.231	0	0	0.277	0.420
MYO1F	HCST	1852870	1843824	9606.ENSP00000344871	9606.ENSP00000246551	0	0	0	0	0.416	0	0	0.047	0.420
RPL24	UQCRH	1858158	1849197	9606.ENSP00000377640	9606.ENSP00000309565	0	0	0	0	0.420	0	0	0	0.420
SGK1	CALM2	1854674	1846243	9606.ENSP00000356832	9606.ENSP00000272298	0	0	0	0	0.068	0.102	0	0.363	0.420
HLA-DRB1	CD79A	1853944	1842872	9606.ENSP00000353099	9606.ENSP00000221972	0	0	0	0	0.054	0	0	0.413	0.420
UBC	ZFAND5	1852861	1843475	9606.ENSP00000344818	9606.ENSP00000237937	0	0	0	0	0.054	0.410	0	0	0.419
UBC	EIF4A2	1852861	1850828	9606.ENSP00000344818	9606.ENSP00000326381	0	0	0	0	0.086	0.127	0	0.331	0.419
RPL41	TMA7	1861501	1860029	9606.ENSP00000420821	9606.ENSP00000397843	0	0	0	0	0.343	0	0	0.152	0.419
ACTB	COTL1	1853523	1845140	9606.ENSP00000349960	9606.ENSP00000262428	0	0	0	0	0.054	0.380	0	0.089	0.419
LYN	MATK	1861765	1858261	9606.ENSP00000428924	9606.ENSP00000378485	0	0	0	0.838	0.047	0.360	0	0.551	0.419
EEF1D	AHNAK	1859610	1856799	9606.ENSP00000391944	9606.ENSP00000367263	0	0	0	0	0	0.417	0	0.045	0.419
XCL1	PF4	1854666	1847665	9606.ENSP00000356792	9606.ENSP00000296029	0	0	0	0	0	0	0	0.419	0.419
TOMM7	RPS12	1853686	1843234	9606.ENSP00000351214	9606.ENSP00000230050	0	0	0	0	0.418	0	0	0	0.419
LAPTM5	HCST	1847490	1843824	9606.ENSP00000294507	9606.ENSP00000246551	0	0	0	0	0.418	0	0	0	0.419
EEF1D	HSPA5	1859610	1850618	9606.ENSP00000391944	9606.ENSP00000324173	0	0	0	0	0.125	0.264	0	0.171	0.419
MCL1	IRF1	1854935	1843757	9606.ENSP00000358022	9606.ENSP00000245414	0	0	0	0	0.074	0	0	0.399	0.419
NACA	SUB1	1862475	1845682	9606.ENSP00000448035	9606.ENSP00000265073	0	0	0	0	0	0.417	0	0.044	0.419
SLC25A5	EEF1B2	1855516	1843444	9606.ENSP00000360671	9606.ENSP00000236957	0	0	0	0	0.418	0	0	0	0.419
PF4	VCAN	1847665	1845684	9606.ENSP00000296029	9606.ENSP00000265077	0	0	0	0	0	0.344	0	0.151	0.419
FYB	TRAF3IP3	1861668	1854498	9606.ENSP00000425845	9606.ENSP00000355991	0	0	0	0	0.362	0	0	0.128	0.419
RPL27A	ATP5B	1853001	1845043	9606.ENSP00000346015	9606.ENSP00000262030	0	0	0	0	0.362	0	0	0.128	0.419
ISG15	IFI16	1857024	1854740	9606.ENSP00000368699	9606.ENSP00000357113	0	0	0	0	0.102	0	0	0.379	0.419
NCF2	CCL4	1854612	1843996	9606.ENSP00000356505	9606.ENSP00000250151	0	0	0	0	0.398	0	0	0.074	0.419
EIF1	RPL7	1861420	1852251	9606.ENSP00000419449	9606.ENSP00000339795	0.309	0	0	0	0.073	0	0	0.167	0.419
CCL3L3	ICAM3	1856854	1842275	9606.ENSP00000367605	9606.ENSP00000160262	0	0	0	0	0.054	0	0	0.411	0.419
LAPTM5	IGSF6	1847490	1846016	9606.ENSP00000294507	9606.ENSP00000268389	0	0	0	0	0.413	0	0	0.049	0.419
PCBP1	CTSD	1848744	1843439	9606.ENSP00000305556	9606.ENSP00000236671	0	0	0	0	0	0.419	0	0	0.419
HMGN1	YWHAQ	1857279	1843478	9606.ENSP00000370125	9606.ENSP00000238081	0	0	0	0	0.418	0	0	0	0.419
TXN	RPL10A	1856133	1856010	9606.ENSP00000363641	9606.ENSP00000363018	0	0	0	0	0.097	0.293	0	0.163	0.419
CD2	AMICA1	1855033	1853325	9606.ENSP00000358490	9606.ENSP00000348635	0	0	0	0	0.405	0	0	0.063	0.418
MYC	JUNB	1856789	1848518	9606.ENSP00000367207	9606.ENSP00000303315	0	0	0	0	0.058	0	0	0.408	0.418
CLEC7A	VCAN	1848422	1845684	9606.ENSP00000302569	9606.ENSP00000265077	0	0	0	0	0.135	0.118	0	0.299	0.418
FCGR3A	AMICA1	1854695	1853325	9606.ENSP00000356946	9606.ENSP00000348635	0	0	0	0	0.419	0	0	0.041	0.418
GPX1	PDIA3	1860659	1848170	9606.ENSP00000407375	9606.ENSP00000300289	0.064	0	0	0	0.055	0.170	0	0.301	0.418
TNFSF13B	FGL2	1856399	1843920	9606.ENSP00000365048	9606.ENSP00000248598	0	0	0	0	0.418	0	0	0	0.418
RPL24	GLTSCR2	1858158	1843837	9606.ENSP00000377640	9606.ENSP00000246802	0	0	0	0	0.412	0	0	0.049	0.418
IFITM1	MS4A1	1851288	1849724	9606.ENSP00000330825	9606.ENSP00000314620	0	0	0	0	0	0	0	0.418	0.418
PRF1	CD69	1849900	1843140	9606.ENSP00000316746	9606.ENSP00000228434	0	0	0	0	0	0	0	0.418	0.418
CFP	TIMP1	1843854	1842705	9606.ENSP00000247153	9606.ENSP00000218388	0	0	0	0	0	0	0	0.418	0.418
CEBPD	STAT1	1859110	1854113	9606.ENSP00000386165	9606.ENSP00000354394	0	0	0	0	0	0.294	0	0.210	0.418
IFITM3	STAT1	1858761	1854113	9606.ENSP00000382707	9606.ENSP00000354394	0	0	0	0	0.158	0	0	0.337	0.418
NCF2	SOD2	1854612	1854504	9606.ENSP00000356505	9606.ENSP00000356022	0	0	0	0	0.068	0	0	0.400	0.418
SLC25A5	RPLP0	1855516	1852166	9606.ENSP00000360671	9606.ENSP00000339027	0	0	0	0	0.387	0	0	0.090	0.418
MS4A6A	CD36	1849824	1849038	9606.ENSP00000315878	9606.ENSP00000308165	0	0	0	0	0.368	0	0	0.117	0.418
DBI	TMA7	1862158	1860029	9606.ENSP00000440698	9606.ENSP00000397843	0	0	0	0	0.418	0	0	0	0.418
KLRF1	HCST	1846637	1843824	9606.ENSP00000279544	9606.ENSP00000246551	0	0	0	0	0.052	0.071	0	0.392	0.418
LYN	ANXA5	1861765	1847746	9606.ENSP00000428924	9606.ENSP00000296511	0	0	0	0	0	0	0	0.418	0.418
STAT1	CCL4	1854113	1843996	9606.ENSP00000354394	9606.ENSP00000250151	0	0	0	0	0.054	0	0	0.410	0.418
RPL3	ENO1	1852999	1843405	9606.ENSP00000346001	9606.ENSP00000234590	0.073	0	0	0	0.150	0	0	0.320	0.418
FOXP1	BIRC3	1850093	1845359	9606.ENSP00000318902	9606.ENSP00000263464	0	0	0	0	0	0	0	0.418	0.418
LYN	PPP1R15A	1861765	1842391	9606.ENSP00000428924	9606.ENSP00000200453	0	0	0	0	0	0.360	0	0.127	0.418
GMFG	FYB	1864741	1861668	9606.ENSP00000472249	9606.ENSP00000425845	0	0	0	0	0.417	0	0	0	0.418
MSN	CALM2	1853976	1846243	9606.ENSP00000353408	9606.ENSP00000272298	0	0	0	0	0.053	0	0	0.411	0.418
TUBA1B	ENO1	1851928	1843405	9606.ENSP00000336799	9606.ENSP00000234590	0	0	0	0	0.257	0	0	0.248	0.418
HSP90AA1	PKM	1851814	1850212	9606.ENSP00000335153	9606.ENSP00000320171	0	0	0	0	0.073	0.064	0	0.382	0.417
PCBP1	COTL1	1848744	1845140	9606.ENSP00000305556	9606.ENSP00000262428	0	0	0	0	0	0.417	0	0	0.417
OAZ1	RPL38	1863856	1849232	9606.ENSP00000464146	9606.ENSP00000309830	0	0	0	0	0.417	0	0	0	0.417
RPS20	ATP5E	1861789	1843692	9606.ENSP00000429374	9606.ENSP00000243997	0	0	0	0	0.417	0	0	0	0.417
RPL18	UBC	1862361	1852861	9606.ENSP00000447001	9606.ENSP00000344818	0	0	0	0	0.394	0.074	0	0.045	0.417
CRIP1	TPI1	1851474	1843191	9606.ENSP00000332449	9606.ENSP00000229270	0	0	0	0	0	0.417	0	0	0.417
GNB2L1	EIF3L	1861691	1861248	9606.ENSP00000426909	9606.ENSP00000416892	0	0	0	0	0.387	0	0	0.089	0.417
PGK1	ARPC3	1855883	1843162	9606.ENSP00000362413	9606.ENSP00000228825	0	0	0	0	0	0.417	0	0	0.417
TSPYL2	EEF1A1	1856299	1851211	9606.ENSP00000364591	9606.ENSP00000330054	0	0	0	0	0.098	0.360	0	0.070	0.417
PPIA	CRIP1	1861418	1851474	9606.ENSP00000419425	9606.ENSP00000332449	0	0	0	0	0	0.417	0	0	0.417
LYN	NFKBIA	1861765	1842621	9606.ENSP00000428924	9606.ENSP00000216797	0.048	0	0	0	0.101	0.170	0	0.275	0.417
PCBP1	DYNLL1	1848744	1843632	9606.ENSP00000305556	9606.ENSP00000242577	0	0	0	0	0	0.417	0	0	0.417
TNFSF10	CD69	1843591	1843140	9606.ENSP00000241261	9606.ENSP00000228434	0	0	0	0	0.054	0	0	0.409	0.417
HNRNPA3	CRIP1	1858016	1851474	9606.ENSP00000376309	9606.ENSP00000332449	0	0	0	0	0	0.417	0	0	0.417
AHNAK	EEF1A1	1856799	1851211	9606.ENSP00000367263	9606.ENSP00000330054	0	0	0	0	0	0.417	0	0	0.417
NUP214	CFL1	1853838	1849206	9606.ENSP00000352400	9606.ENSP00000309629	0	0	0	0	0	0.417	0	0	0.417
STX7	ATP5L	1854689	1848205	9606.ENSP00000356918	9606.ENSP00000300688	0	0	0	0	0	0.417	0	0	0.417
EIF3L	EEF1A1	1861248	1851211	9606.ENSP00000416892	9606.ENSP00000330054	0	0	0	0	0.367	0	0	0.116	0.417
CLU	GAPDH	1849761	1843185	9606.ENSP00000315130	9606.ENSP00000229239	0	0	0	0	0.054	0	0	0.409	0.417
GNB2L1	PGK1	1861691	1855883	9606.ENSP00000426909	9606.ENSP00000362413	0	0	0	0	0.269	0.117	0	0.169	0.417
HSP90AA1	TYMP	1851814	1844096	9606.ENSP00000335153	9606.ENSP00000252029	0	0	0	0	0	0.360	0	0.127	0.417
PLAUR	TGFB1	1852201	1842869	9606.ENSP00000339328	9606.ENSP00000221930	0	0	0	0	0.054	0	0	0.410	0.417
UCP2	GAPDH	1849487	1843185	9606.ENSP00000312029	9606.ENSP00000229239	0	0	0	0	0.050	0	0	0.412	0.417
SRSF3	TOMM7	1855976	1853686	9606.ENSP00000362820	9606.ENSP00000351214	0	0	0	0	0	0.417	0	0	0.417
GPR183	CD2	1856496	1855033	9606.ENSP00000365596	9606.ENSP00000358490	0	0	0	0	0.414	0	0	0.046	0.417
HNRNPA2B1	NPM1	1853084	1847808	9606.ENSP00000346694	9606.ENSP00000296930	0	0	0	0	0.297	0	0	0.205	0.417
PGK1	CRIP1	1855883	1851474	9606.ENSP00000362413	9606.ENSP00000332449	0	0	0	0	0	0.417	0	0	0.417
CLIC3	TAGLN2	1861414	1854730	9606.ENSP00000419378	9606.ENSP00000357075	0	0	0	0	0	0.417	0	0	0.417
CD48	LY86	1854716	1843258	9606.ENSP00000357025	9606.ENSP00000230568	0	0	0	0	0.268	0	0	0.236	0.417
HLA-DMB	PSMB9	1860123	1856192	9606.ENSP00000398890	9606.ENSP00000363993	0	0	0	0	0.122	0	0	0.364	0.417
SEC62	PDIA3	1852025	1848170	9606.ENSP00000337688	9606.ENSP00000300289	0	0	0	0	0.351	0.052	0	0.128	0.417
SSR4	COX4I1	1849949	1844229	9606.ENSP00000317331	9606.ENSP00000253452	0	0	0	0	0	0.417	0	0	0.417
ARPC2	CORO1A	1847604	1842723	9606.ENSP00000295685	9606.ENSP00000219150	0	0	0	0	0	0.374	0	0.108	0.417
HNRNPA1	CRIP1	1852510	1851474	9606.ENSP00000341826	9606.ENSP00000332449	0	0	0	0	0	0.417	0	0	0.417
IL1B	ZFAND5	1845335	1843475	9606.ENSP00000263341	9606.ENSP00000237937	0	0	0	0	0	0	0	0.417	0.417
CRIP1	SNX3	1851474	1843237	9606.ENSP00000332449	9606.ENSP00000230085	0	0	0	0	0	0.417	0	0	0.417
SLC25A5	LY6E	1855516	1847359	9606.ENSP00000360671	9606.ENSP00000292494	0	0	0	0	0	0.417	0	0	0.417
MYC	SOCS3	1856789	1851244	9606.ENSP00000367207	9606.ENSP00000330341	0	0	0	0	0.055	0	0	0.409	0.417
MYC	RPL6	1856789	1842405	9606.ENSP00000367207	9606.ENSP00000202773	0	0	0	0	0	0.385	0	0.090	0.417
GZMA	TYROBP	1846373	1845185	9606.ENSP00000274306	9606.ENSP00000262629	0	0	0	0	0.343	0	0	0.149	0.417
FXYD5	EMP3	1852792	1846137	9606.ENSP00000344254	9606.ENSP00000270221	0	0	0	0	0.290	0	0	0.213	0.417
FUS	SPI1	1844273	1843105	9606.ENSP00000254108	9606.ENSP00000227163	0	0	0	0	0	0.360	0	0.127	0.417
BTF3	RPS27	1857250	1854822	9606.ENSP00000369965	9606.ENSP00000357555	0	0	0	0	0.395	0	0	0.076	0.417
ENY2	SUB1	1861814	1845682	9606.ENSP00000429986	9606.ENSP00000265073	0	0	0	0	0.414	0	0	0.045	0.417
CLIC1	ST13	1856376	1842566	9606.ENSP00000364934	9606.ENSP00000216218	0	0	0	0	0	0.417	0	0	0.417
HCK	CTSS	1856392	1854929	9606.ENSP00000365012	9606.ENSP00000357981	0	0	0	0	0.344	0	0	0.147	0.417
CRIP1	PCBP1	1851474	1848744	9606.ENSP00000332449	9606.ENSP00000305556	0	0	0	0	0	0.417	0	0	0.417
CD53	BIN2	1846188	1845911	9606.ENSP00000271324	9606.ENSP00000267012	0	0	0	0	0.416	0	0	0	0.416
RHOH	MYC	1857435	1856789	9606.ENSP00000371219	9606.ENSP00000367207	0	0	0	0	0	0	0	0.417	0.416
TPT1	CD69	1861891	1843140	9606.ENSP00000431872	9606.ENSP00000228434	0	0	0	0	0	0	0	0.416	0.416
JUN	PMAIP1	1855436	1850799	9606.ENSP00000360266	9606.ENSP00000326119	0	0	0	0	0	0	0	0.416	0.416
RHOA	CYBB	1860210	1856898	9606.ENSP00000400175	9606.ENSP00000367851	0	0	0	0	0.052	0.056	0	0.400	0.416
SGK1	CALM1	1854674	1853445	9606.ENSP00000356832	9606.ENSP00000349467	0	0	0	0	0.068	0.096	0	0.363	0.416
RPL18	EIF5A	1862361	1851909	9606.ENSP00000447001	9606.ENSP00000336702	0.060	0	0	0	0.384	0	0	0.072	0.416
SLC25A5	BTG2	1855516	1847240	9606.ENSP00000360671	9606.ENSP00000290551	0	0	0	0	0	0	0	0.416	0.416
UBB	DUSP1	1848662	1843515	9606.ENSP00000304697	9606.ENSP00000239223	0	0	0	0	0.046	0.391	0	0.075	0.416
PNISR	H2AFZ	1854987	1847723	9606.ENSP00000358242	9606.ENSP00000296417	0	0	0	0	0	0	0	0.416	0.416
IL7R	IL1B	1848815	1845335	9606.ENSP00000306157	9606.ENSP00000263341	0	0	0	0	0.053	0	0	0.409	0.416
MYC	TIMP1	1856789	1842705	9606.ENSP00000367207	9606.ENSP00000218388	0	0	0	0	0.054	0	0	0.408	0.416
DDX5	TGFB1	1843052	1842869	9606.ENSP00000225792	9606.ENSP00000221930	0	0	0	0	0	0	0	0.416	0.416
CD48	SPN	1854716	1853958	9606.ENSP00000357025	9606.ENSP00000353238	0	0	0	0	0.054	0	0	0.408	0.416
SGK1	CALM3	1854674	1847279	9606.ENSP00000356832	9606.ENSP00000291295	0	0	0	0	0.068	0.096	0	0.363	0.416
HOPX	CLU	1862705	1849761	9606.ENSP00000450527	9606.ENSP00000315130	0	0	0	0	0.053	0	0	0.409	0.416
FLT3LG	SPN	1864052	1853958	9606.ENSP00000468977	9606.ENSP00000353238	0	0	0	0	0.054	0	0	0.408	0.416
MYC	EIF4A2	1856789	1850828	9606.ENSP00000367207	9606.ENSP00000326381	0	0	0	0	0.055	0	0	0.408	0.416
ITGB2	YWHAB	1848511	1848151	9606.ENSP00000303242	9606.ENSP00000300161	0	0	0	0	0.055	0.407	0	0	0.416
RPS6	PRKCB	1857216	1848723	9606.ENSP00000369757	9606.ENSP00000305355	0	0	0	0	0	0.296	0	0.205	0.416
AMICA1	GZMA	1853325	1846373	9606.ENSP00000348635	9606.ENSP00000274306	0	0	0	0	0.417	0	0	0	0.416
SLC25A6	BTG2	1857377	1847240	9606.ENSP00000370808	9606.ENSP00000290551	0	0	0	0	0	0	0	0.416	0.416
MARCKS	LYZ	1854837	1844877	9606.ENSP00000357624	9606.ENSP00000261267	0	0	0	0	0	0	0	0.417	0.416
JAK1	NFKBIA	1852670	1842621	9606.ENSP00000343204	9606.ENSP00000216797	0.048	0	0	0	0.054	0.170	0	0.311	0.416
PPIA	PDIA3	1861418	1848170	9606.ENSP00000419425	9606.ENSP00000300289	0.048	0	0	0	0.060	0.091	0	0.367	0.416
UBB	DNAJB1	1848662	1844287	9606.ENSP00000304697	9606.ENSP00000254322	0	0	0	0	0	0.104	0	0.375	0.416
UBA52	VIM	1859324	1842995	9606.ENSP00000388107	9606.ENSP00000224237	0	0	0	0	0	0	0	0.417	0.416
CTSS	ANXA5	1854929	1847746	9606.ENSP00000357981	9606.ENSP00000296511	0	0	0	0	0.055	0	0	0.408	0.416
HNRNPA3	PKM	1858016	1850212	9606.ENSP00000376309	9606.ENSP00000320171	0	0	0	0	0.072	0	0	0.397	0.416
HOPX	EMP3	1862705	1846137	9606.ENSP00000450527	9606.ENSP00000270221	0	0	0	0	0.055	0	0	0.408	0.416
ANXA5	XBP1	1847746	1842534	9606.ENSP00000296511	9606.ENSP00000216037	0	0	0	0	0.053	0	0	0.409	0.416
C1orf162	LY86	1852783	1843258	9606.ENSP00000344218	9606.ENSP00000230568	0	0	0	0	0.416	0	0	0	0.416
RNASET2	HLA-DQA1	1861575	1852213	9606.ENSP00000422846	9606.ENSP00000339398	0	0	0	0	0	0	0	0.417	0.416
